-2.23142,53.79742,"N","[12594]"
-2.22472,53.82397,"W","[12596]"
-2.22347,53.83200,"NO","[12597]"
-2.22300,53.78881,"W","[12599]"
-2.22283,53.83908,"W","[12600]"
-2.22131,53.82167,"N","[12601]"
-2.21747,53.81008,"O","[12602]"
-2.21539,53.84172,"S","[12603-]"
-2.21383,53.83892,"N","[12604]"
-2.21306,53.81053,"W","[12605]"
-2.20778,53.78556,"O","[12606]"
-2.19933,53.83625,"W","[12607]"
-2.18456,53.85183,"SW","[12608]"
-1.97097,53.44611,"bs","[12610]"
-1.96925,53.44519,"bs","[12611]"
-1.96047,53.44364,"bs","[12612]"
-1.95889,53.44344,"bs","[12613]"
-1.93058,53.60047,"O","[12614]"
-1.88644,53.61953,"NO","[12615]"
-1.85106,53.62883,"[12616]","[12616]"
-1.84022,53.63469,"NO","[12617]"
-1.82500,53.63717,"O","[12618]"
-1.77478,53.59692,"SO","[12619]"
-1.77025,53.59197,"bs","[12620]"
-1.79758,53.62944,"bs","[12621]"
-1.79333,53.61881,"SO","[12622]"
-1.78642,53.64200,"W","[12623]"
-1.78147,53.65808,"S","[12624]"
-1.76986,53.64314,"O, db (?)","[12625]"
-1.76450,53.64297,"W","[12626]"
-1.75681,53.64572,"O","[12628]"
-1.75092,53.64478,"W","[12629]"
-1.75061,53.65006,"W","[12630]"
-1.74136,53.64464,"O","[12631]"
-1.73917,53.64483,"W","[12632]"
-1.89033,53.74906,"W","[12635]"
-1.88806,53.74772,"SO","[12636]"
-1.88606,53.74606,"SO","[12637]"
-1.88403,53.74431,"NW","[12638]"
-1.77772,53.77189,"N","[12639]"
-1.87758,53.72778,"bs","[12640]"
-1.87272,53.72681,"O","[12642]"
-1.86219,53.77547,"SO","[12643-]"
-1.92900,53.83842,"S","[12645]"
-1.85733,53.77378,"SO","[12646]"
-1.85650,53.77325,"NW","[12647]"
-1.85358,53.77175,"[12648]","[12648]"
-1.74178,53.71811,"[12649]","[12649]"
-1.78050,53.76875,"N","[12650]"
-1.77733,53.77228,"S","[12651]"
-1.77547,53.77442,"bs","[12652]"
-1.82478,53.79194,"O","[12655]"
-1.81978,53.79306,"W","[12656]"
-1.78003,53.78925,"SO","[12657]"
-1.77603,53.78725,"NW","[12658]"
-1.77161,53.80125,"SO","[12659]"
-1.76314,53.83550,"O","[12661]"
-1.76267,53.79786,"W","[12662]"
-1.76078,53.83611,"W","[12663]"
-1.75792,53.83692,"W","[12664]"
-1.75600,53.83744,"O","[12665]"
-1.75150,53.83872,"O","[12667]"
-1.74278,53.80028,"N","[12668]"
-1.74275,53.80172,"S","[12669]"
-1.74050,53.79869,"SO","[12670]"
-1.52039,53.38014,"O","[12671]"
-1.50997,53.35775,"N","[12672]"
-1.36611,53.01108,"bs","[12673]"
-1.37772,53.09858,"W","[12674]"
-1.34994,53.01403,"NO","[12675]"
-1.34772,53.00881,"SO","[12676]"
-1.34681,53.01578,"NO","[12677]"
-1.34692,53.01561,"SW","[12678]"
-1.33558,53.01817,"W","[12679]"
-1.32267,52.95917,"W","[12680]"
-1.30136,52.96458,"bs","[12681]"
-1.30017,52.96372,"bs","[12682]"
-1.29631,52.96153,"bs","[12683]"
-1.33789,53.10067,"O","[12685]"
-1.33447,53.10078,"W","[12686]"
-1.46611,53.23094,"db","[12688]"
-1.45844,53.23142,"W","[12689]"
-1.42822,53.21761,"S","[12690]"
-1.42803,53.21661,"N","[12691]"
-1.42408,53.22792,"S","[12692]"
-1.39450,53.30689,"W","[12693]"
-1.39061,53.30814,"W","[12695]"
-1.38739,53.23383,"bs","[12696]"
-1.37667,53.30583,"W","[12698]"
-1.36928,53.30594,"W","[12699]"
-1.36811,53.26050,"W","[12700]"
-1.48267,53.39281,"SE","[12701]"
-1.46372,53.39617,"bs","[12702]"
-1.44128,53.40744,"E, Front Heck","[12703]"
-1.39861,53.34728,"NW","[12704]"
-1.36211,53.30822,"O","[12705]"
-1.35956,53.26433,"NE","[12706]"
-1.31986,53.37142,"N","[12707]"
-1.65603,53.52667,"[12709]","[12709]"
-1.64633,53.57625,"SW","[12710]"
-1.62614,53.58886,"NO","[12711]"
-1.50781,53.66417,"N","[12713]"
-1.49572,53.44236,"S","[12714]"
-1.49028,53.54431,"O","[12715]"
-1.72728,53.71572,"W","[12716]"
-1.72022,53.71239,"W","[12717]"
-1.72069,53.71403,"N","[12718]"
-1.71928,53.71575,"BS","[12719]"
-1.71686,53.71711,"N","[12720]"
-1.71572,53.72064,"BS, 2 Geräte","[12721]"
-1.70875,53.71144,"O","[12723]"
-1.68683,53.67467,"W","[12724]"
-1.68331,53.67458,"O","[12725]"
-1.67961,53.67494,"W","[12726]"
-1.70128,53.72703,"SW","[12727-]"
-1.69756,53.72878,"O","[12728]"
-1.68992,53.72936,"W","[12729]"
-1.67125,53.67628,"W","[12730]"
-1.66567,53.70181,"O","[12731]"
-1.66308,53.70919,"W","[12732]"
-1.66061,53.69833,"[12733]","[12733]"
-1.65819,53.70825,"W","[12734]"
-1.65639,53.69250,"N","[12735]"
-1.65583,53.67989,"W","[12736]"
-1.65256,53.70611,"O","[12738]"
-1.64894,53.72419,"NW","[12739]"
-1.64425,53.72106,"SO","[12740]"
-1.64144,53.71936,"S","[12741]"
-1.63997,53.69878,"N","[12742]"
-1.63669,53.69625,"N","[12743-]"
-1.63228,53.71594,"S","[12744]"
-1.63194,53.67486,"SO","[12745]"
-1.62678,53.70872,"N","[12747]"
-1.65408,53.72628,"NW","[12749]"
-1.65003,53.72483,"SO","[12750]"
-1.64608,53.73556,"[12751]","[12751]"
-1.63708,53.73825,"[12752]","[12752]"
-1.68508,53.82950,"S","[12754]"
-1.68417,53.82825,"N","[12755]"
-1.67689,53.79408,"SO","[12756]"
-1.68792,53.85653,"S","[12757]"
-1.68167,53.85033,"NE","[12758]"
-1.67289,53.80539,"O","[12759]"
-1.65792,53.82225,"SO","[12761]"
-1.65575,53.82106,"NW","[12762]"
-1.64953,53.83408,"NW","[12763]"
-1.64906,53.81792,"W","[12764]"
-1.64708,53.81761,"O","[12765]"
-1.64469,53.83228,"O","[12766]"
-1.63967,53.83194,"W, bs (?)","[12767]"
-1.63686,53.83144,"O, bs (?)","[12768]"
-1.60831,53.74914,"W","[12769]"
-1.60397,53.75097,"O","[12770]"
-1.59647,53.75578,"W","[12771]"
-1.59139,53.76033,"N","[12772]"
-1.53739,53.67872,"O","[12776]"
-1.53628,53.66733,"SW","[12777]"
-1.53486,53.67792,"W","[12778]"
-1.52778,53.66956,"O","[12779]"
-1.52697,53.67833,"O","[12780]"
-1.52453,53.67811,"W","[12781]"
-1.52372,53.67169,"bs","[12782]"
-1.52136,53.67833,"O","[12783]"
-1.51989,53.67850,"W","[12784]"
-1.51878,53.67361,"N","[12785]"
-1.51767,53.67525,"S","[12786]"
-1.50614,53.66675,"bs","[12787]"
-1.50275,53.67286,"N","[12788]"
-1.53497,53.74900,"bs","[12790]"
-1.59042,53.83233,"bs","[12792]"
-1.59056,53.79350,"O","[12793]"
-1.58367,53.82833,"bs","[12794]"
-1.58158,53.82578,"N","[12795]"
-1.46522,53.53447,"S","[12801]"
-1.38658,53.43589,"db","[12802]"
-1.45969,53.55267,"db","[12805]"
-1.38978,53.59525,"SW","[12808]"
-1.31631,53.52797,"S","[12813]"
-1.31111,53.52583,"[12814]","[12814]"
-1.29508,53.59950,"SW","[12816]"
-1.29192,53.60114,"[12817]","[12817]"
-1.28856,53.60267,"[12818-]","[12818-]"
-1.21817,52.05306,"bs","[12819]"
-1.09256,52.44669,"bs","[12820]"
-0.90836,52.22208,"bs","[12822-]"
-0.90394,52.24608,"removed(?)","[12823]"
-0.89856,52.15514,"db","[12824]"
-0.86156,52.23622,"bs","[12826]"
-0.85078,52.25144,"bs, perhaps inactive","[12827]"
-0.82383,52.06525,"bs","[12828]"
-0.96494,52.27311,"bs","[12829]"
-0.90417,52.26553,"[12830]","[12830]"
-0.90039,52.25428,"[12831-]","[12831-]"
-0.87378,52.25556,"bs","[12832]"
-1.15161,52.60536,"SW","[12835]"
-1.14919,52.63414,"O","[12836]"
-1.14919,52.63400,"W","[12837]"
-1.13281,52.62625,"N","[12840]"
-1.13286,52.62722,"[12841-]","[12841-]"
-1.12981,52.62506,"NO","[12842]"
-1.12864,52.62667,"SW","[12843]"
-1.12217,52.62886,"SO","[12844]"
-1.07614,52.63836,"bs","[12845]"
-1.09508,52.95506,"O","[12848]"
-1.09236,52.95486,"W","[12849]"
-1.09167,52.95489,"O","[12850]"
-1.09064,52.95494,"W","[12851]"
-0.73536,52.08428,"W","[12853]"
-0.73364,52.20042,"bs, perhaps inacitve","[12854]"
-0.72372,52.28894,"bs","[12859]"
-0.69103,52.43428,"bs","[12861]"
-0.68800,52.29706,"bs","[12862]"
-0.68775,52.44064,"bs","[12863]"
-0.61533,52.29433,"bs","[12864]"
-0.47219,52.12411,"bs","[12865]"
-0.35531,52.15639,"NO","[12866]"
-0.26006,52.21958,"bs","[12868]"
-0.72286,52.51439,"[12869]","[12869]"
-0.46619,52.66189,"bs","[12871]"
-1.21211,53.13969,"NO","[12874]"
-1.19967,53.14483,"N","[12875]"
-1.19417,53.15086,"db","[12877]"
-1.11133,52.98308,"NW, Front","[12879]"
-1.79469,52.63661,"[12880]","[12880]"
-1.09789,52.97886,"bs","[12881]"
-1.09256,52.97639,"bs","[12882]"
-1.20919,53.22697,"bs","[12883]"
-0.58217,53.18636,"bs","[12884-]"
-0.57944,53.21458,"bs","[12885]"
-0.55269,53.19494,"bs","[12887]"
-0.54347,53.20794,"bs","[12888]"
-0.53658,53.22903,"S","[12889]"
-0.34119,53.03953,"bs","[12890]"
-0.36847,53.75106,"W","[12891]"
-0.34972,53.76828,"bs","[12892]"
-0.19119,50.82647,"bs","[12894]"
-0.15700,50.83472,"O","[12895]"
-0.14847,50.83919,"S","[12896]"
-0.14528,50.83742,"W","[12897]"
-0.13519,50.84989,"S","[12898]"
-0.07508,50.83383,"bs","[12901]"
0.01728,50.78806,"bs","[12903]"
0.10011,50.97775,"[12904]","[12904]"
0.26219,50.78344,"[12905]","[12905]"
0.26600,50.78983,"[12906]","[12906]"
0.27311,50.78078,"[12908]","[12908]"
0.31167,50.79761,"db","[12909]"
0.56611,50.86992,"db","[12912]"
0.56731,50.85264,"[12913]","[12913]"
0.59689,50.86181,"[12914]","[12914]"
-0.21111,51.10431,"bs","[12916]"
-0.20264,51.24861,"bs","[12917]"
-0.19178,51.10775,"rotatable","[12918]"
-0.17542,51.13492,"bs","[12919]"
-0.07678,51.30425,"S","[12922]"
-0.23317,51.32083,"just before junction with Rose Bushes, db","[12923]"
-0.20564,51.39025,"db","[12925]"
-0.01503,51.47297,"W","[12927]"
-0.12661,51.32936,"db","[12928]"
-0.17908,51.38578,"[12929]","[12929]"
-0.15653,51.38158,"S","[12932]"
-0.13006,51.42375,"db, 20 or 30 km/h (?)","[12933]"
-0.12756,51.41875,"S","[12935]"
-0.12733,51.41847,"N","[12936]"
-0.23928,51.46875,"[12937]","[12937]"
-0.23589,51.44706,"N","[12938]"
-0.21847,51.48217,"S","[12939]"
-0.21425,51.45258,"O","[12940]"
-0.20806,51.45508,"O","[12941]"
-0.23322,51.52456,"S","[12942]"
-0.23056,51.52206,"S","[12943]"
-0.22786,51.50581,"BS","[12944]"
-0.18014,51.46544,"N","[12945]"
-0.17564,51.45172,"N","[12946]"
-0.15583,51.43964,"N","[12947]"
-0.15208,51.45608,"O","[12948]"
-0.15072,51.44558,"N","[12949]"
-0.15094,51.45556,"NW","[12950]"
-0.14544,51.45503,"N","[12951]"
-0.14078,51.46972,"O","[12953]"
-0.12536,51.44061,"db","[12956]"
-0.12481,51.47025,"S","[12957-]"
-0.17781,51.51133,"bs","[12958]"
-0.13519,51.53133,"S","[12961]"
-0.13500,51.54464,"bs","[12962]"
-0.13464,51.53086,"N","[12963]"
-0.13064,51.48742,"S","[12964]"
-0.12533,51.49225,"[12966]","[12966]"
-0.11961,51.33589,"S","[12967]"
-0.11728,51.35978,"S","[12968]"
-0.11500,51.33694,"SO","[12969]"
-0.09778,51.35728,"[12970]","[12970]"
-0.06817,51.36261,"bs","[12971]"
-0.06750,51.34067,"SW","[12972]"
-0.12064,51.38125,"S","[12974]"
-0.11603,51.39778,"N","[12975]"
-0.11469,51.38197,"bs","[12976-]"
-0.10508,51.41900,"db","[12977]"
-0.10428,51.39717,"O","[12978]"
-0.09339,51.39461,"S","[12979]"
-0.09111,51.41342,"NW","[12980]"
-0.08683,51.39369,"N","[12981]"
-0.07814,51.39347,"O","[12982]"
-0.07700,51.42256,"db","[12983]"
-0.07492,51.37939,"bs","[12984]"
-0.06947,51.37425,"db","[12985]"
-0.06933,51.39622,"S","[12986]"
-0.06697,51.39367,"N","[12987-]"
-0.05692,51.33878,"[12988]","[12988]"
-0.04817,51.34792,"bs","[12990]"
-0.05336,51.40194,"bs","[12991]"
-0.02372,51.41767,"bs","[12992]"
-0.01739,51.40956,"[12993]","[12993]"
-0.00833,51.37414,"bs","[12994-]"
-0.12228,51.45069,"N","[12996]"
-0.11919,51.44375,"db","[12997]"
-0.11803,51.45742,"S","[12998]"
-0.11550,51.47897,"N","[12999]"
-0.11328,51.45306,"S","[13000]"
-0.11317,51.46669,"N","[13001]"
-0.11278,51.47278,"N","[13002]"
-0.11272,51.47214,"S","[13003]"
-0.11267,51.47467,"S","[13004]"
-0.11250,51.46933,"S","[13005]"
-0.09969,51.43936,"O","[13006]"
-0.08900,51.43089,"S","[13009]"
-0.07686,51.44264,"W","[13010]"
-0.07417,51.43067,"[13011]","[13011]"
-0.06383,51.45600,"bs","[13013]"
-0.12311,51.48878,"N","[13014]"
-0.11108,51.49128,"S","[13015]"
-0.09600,51.51122,"O","[13016]"
-0.10164,51.51117,"O","[13016]"
-0.09542,51.51108,"W, 20 o. 30 km/h (?)","[13017]"
-0.11708,51.54089,"bs","[13018]"
-0.11700,51.54050,"bs","[13019]"
-0.10339,51.53669,"S","[13021]"
-0.09856,51.54206,"db","[13022]"
-0.09364,51.53928,"S","[13023]"
-0.08786,51.49408,"W","[13024]"
-0.07653,51.48825,"S","[13029]"
-0.07008,51.50847,"O","[13030]"
-0.06972,51.50853,"W","[13031]"
-0.06283,51.50933,"O","[13032]"
-0.06256,51.50933,"W","[13033]"
-0.09233,51.52503,"bs","[13034]"
-0.07031,51.53822,"[13037]","[13037]"
-0.05386,51.46397,"bs","[13038]"
-0.02053,51.44142,"N","[13039]"
-0.01625,51.45364,"S","[13041]"
-0.01061,51.47253,"W","[13042]"
-0.04983,51.51369,"O","[13044]"
-0.04892,51.50981,"O, 20 o. 30 km/h (?)","[13045]"
-0.03750,51.49772,"N","[13046]"
-0.05294,51.52047,"E","[13049]"
-0.04344,51.52225,"O","[13050]"
-0.02603,51.49964,"S","[13053]"
-0.02592,51.49833,"N","[13054]"
-0.02572,51.49614,"N","[13056]"
-0.02369,51.50875,"3 speedcams inside the tunnel","[13058]"
-0.02250,51.50847,"3 speedcams inside the tunnel","[13058]"
-0.01875,51.48828,"O","[13059]"
-0.01625,51.48736,"W","[13060]"
-0.02714,51.52672,"[13063]","[13063]"
0.20600,51.13097,"[13064]","[13064]"
0.24731,51.12153,"[13065]","[13065]"
0.01450,51.40886,"bs","[13066]"
0.02564,51.40694,"bs","[13067]"
0.03358,51.39083,"NW","[13068]"
0.04483,51.37467,"N, bs (?)","[13069]"
0.05786,51.38983,"bs","[13070]"
0.10317,51.40872,"[13071]","[13071]"
0.05156,51.43100,"bs","[13073]"
0.05814,51.47786,"N","[13074]"
0.03192,51.51283,"N","[13078]"
0.04481,51.53136,"[13079]","[13079]"
0.04994,51.49217,"W","[13080]"
0.05622,51.49292,"bs","[13081]"
0.06417,51.42742,"bs","[13082]"
0.06533,51.46211,"W","[13083]"
0.07878,51.43222,"E","[13084]"
0.11347,51.49467,"W","[13085]"
0.23125,51.42217,"db","[13087]"
0.23814,51.40303,"N","[13088]"
0.13989,51.48383,"W","[13090]"
0.15367,51.48128,"bs","[13091]"
0.17033,51.48061,"bs","[13092]"
0.15097,51.53081,"O","[13095]"
0.16178,51.53653,"N","[13096]"
0.17233,51.53669,"bs","[13097]"
0.24258,51.44264,"W","[13100]"
-0.19272,51.55517,"db","[13102]"
-0.18033,51.54772,"N","[13103]"
-0.12767,51.55008,"N","[13105]"
-0.12358,51.56064,"bs","[13108]"
-0.13167,51.61011,"O","[13109]"
-0.13050,51.60981,"W","[13110]"
-0.21156,51.70153,"bs","[13111]"
-0.19897,51.69828,"bs","[13112]"
-0.19744,51.66750,"S","[13113]"
-0.18550,51.69297,"W","[13114]"
-0.12956,51.67778,"S","[13116]"
-0.12292,51.55442,"N","[13117]"
-0.11903,51.60181,"N","[13120]"
-0.11433,51.55425,"bs","[13123]"
-0.10617,51.54792,"S","[13125]"
-0.10244,51.56600,"S","[13126]"
-0.09828,51.56897,"N","[13127]"
-0.09178,51.56122,"bs","[13128]"
-0.08944,51.57297,"db","[13129]"
-0.07936,51.58006,"N","[13130]"
-0.07283,51.56947,"bs","[13131]"
-0.07111,51.54625,"W","[13132]"
-0.07125,51.58681,"[13133]","[13133]"
-0.06642,51.57164,"[13134]","[13134]"
-0.11917,51.62933,"bs","[13135]"
-0.10061,51.65500,"W","[13138]"
-0.05019,51.56028,"SW","[13139]"
-0.04972,51.58625,"W","[13140]"
-0.04439,51.58681,"O","[13141]"
-0.01872,51.57242,"O","[13142]"
-0.01486,51.57392,"W","[13143]"
-0.04839,51.65450,"bs","[13144]"
-0.03261,51.71281,"N","[13145]"
-0.02753,51.71719,"S","[13146]"
-0.20014,51.79894,"bs","[13147]"
-0.19961,51.79997,"S","[13148]"
-0.23619,51.96742,"NO","[13149]"
-0.22972,51.96956,"SW","[13150]"
-0.21903,51.97331,"SW","[13151]"
-0.21214,51.97619,"NO","[13152]"
-0.06622,51.79864,"O","[13153]"
-0.06222,51.79956,"W","[13154]"
-0.02444,51.80333,"[13155]","[13155]"
0.01919,51.60275,"bs","[13156]"
0.04517,51.64044,"N","[13157]"
0.07767,51.58431,"SW","[13158]"
0.06231,51.61089,"bs","[13159]"
0.06447,51.65419,"S","[13160]"
0.06967,51.60844,"bs","[13161]"
0.11014,51.61850,"bs","[13162]"
0.09372,51.67283,"O","[13163]"
0.10289,51.69425,"N","[13164]"
0.15836,51.57431,"bs","[13165]"
0.21078,51.60081,"bs","[13166]"
0.23378,51.58000,"bs","[13167]"
0.24175,51.59136,"[13168]","[13168]"
0.17161,51.71833,"[13169]","[13169]"
0.24500,51.71039,"S","[13170]"
0.25444,51.16300,"[13171]","[13171]"
0.26150,51.14753,"[13173-]","[13173-]"
0.26325,51.20589,"[13174]","[13174]"
0.27989,51.13406,"[13175]","[13175]"
0.30881,51.29597,"Both directions near The Avenue","[13176]"
0.27175,51.47617,"O","[13178]"
0.29306,51.51417,"N","[13180]"
0.29397,51.47675,"O","[13181]"
0.29822,51.45108,"both-way","[13182]"
0.36158,51.37806,"northbound, north of junction of Wrotham Road","[13184]"
0.36367,51.42778,"db","[13185]"
0.38389,51.42239,"N","[13186]"
0.38972,51.43533,"[13187]","[13187]"
0.47189,51.39986,"W","[13188]"
0.48519,51.40586,"W","[13189]"
0.50231,51.26883,"[13190]","[13190]"
0.50306,51.28206,"[13191]","[13191]"
0.52292,51.26778,"[13192]","[13192]"
0.53044,51.25989,"db","[13193]"
0.53622,51.25397,"[13194]","[13194]"
0.55581,51.25947,"between Denton Close","[13195]"
0.50444,51.41047,"O","[13196]"
0.50581,51.40469,"NO","[13197]"
0.51581,51.38222,"W","[13198]"
0.52644,51.38044,"db","[13200]"
0.52942,51.37903,"W","[13201]"
0.53031,51.37906,"[13202]","[13202]"
0.54164,51.37628,"NW","[13203]"
0.59656,51.35056,"N","[13204]"
0.59683,51.35022,"S","[13205]"
0.60092,51.36525,"O","[13206]"
0.61667,51.36158,"O","[13207]"
0.57700,51.52003,"O","[13208]"
0.58667,51.52028,"W","[13209]"
0.67422,51.35078,"O","[13210]"
-2.91042,53.40842,"[13211]","[13211]"
0.73892,51.34058,"[13212]","[13212]"
0.68367,51.53592,"O","[13213]"
0.68814,51.53556,"W","[13214]"
0.69817,51.53419,"O","[13215]"
0.70817,51.53325,"W","[13216]"
0.74222,51.53017,"W","[13217]"
0.30958,51.62297,"SW","[13218]"
0.33806,51.63156,"O","[13220]"
0.34583,51.60086,"SO, db (?)","[13221]"
0.34736,51.63222,"O","[13222]"
0.41456,51.63003,"W","[13226]"
0.42797,51.61542,"S","[13227]"
0.47222,51.56461,"O","[13229]"
0.47892,51.55608,"NO","[13230]"
0.49194,51.56172,"W","[13232]"
0.45081,51.74044,"W","[13234]"
0.45497,51.73131,"N","[13235]"
0.46664,51.74125,"N","[13236]"
0.49344,51.74183,"SW","[13238]"
0.51194,51.61147,"O","[13239]"
0.52986,51.61972,"S","[13240]"
0.54528,51.61053,"W","[13241]"
0.59694,51.59375,"O","[13242]"
0.61472,51.58078,"SO","[13243]"
0.58731,51.71636,"[13244]","[13244]"
-2.12858,53.43597,"S","[13245]"
-2.12531,53.42794,"S","[1013245001]"
-2.12711,53.42300,"S","[1013245002]"
0.62722,51.57703,"NW","[13246]"
0.63525,51.60083,"W","[13247]"
0.64250,51.54833,"O","[13248]"
0.65250,51.54839,"W","[13249]"
0.65542,51.55406,"O","[13250]"
0.66286,51.59806,"SO","[13251]"
0.66447,51.54739,"O","[13252]"
0.57783,51.88150,"W","[13253]"
0.63331,51.81436,"SO","[13254]"
1.10331,51.07181,"[13255]","[13255]"
0.75497,51.33672,"NW","[13257]"
0.87806,51.31069,"SO","[13259]"
0.88544,51.30922,"NW","[13260]"
0.88803,51.14592,"both-side","[13261]"
1.06914,51.07400,"[13262]","[13262]"
1.07739,51.27447,"W","[13263]"
1.09481,51.27739,"db","[13264]"
1.16367,51.11842,"before junction with The Street, southbound","[13266]"
0.84314,51.88867,"O","[13267]"
0.87717,51.88819,"W","[13268]"
0.89269,51.90822,"S","[13269]"
0.90839,51.87669,"N","[13270]"
0.91936,51.89711,"S","[13271]"
0.92408,51.90433,"S","[13272]"
0.92967,51.89553,"NO","[13273]"
0.93133,51.91722,"N","[13274]"
1.14825,51.80308,"S","[13275]"
1.35831,51.38078,"O","[13276]"
1.36108,51.38156,"W","[13277]"
1.39981,51.35522,"[13278]","[13278]"
1.41794,51.37606,"db","[13279]"
1.26561,51.93497,"[13280]","[13280]"
-0.18750,52.33153,"N","[13281]"
0.09944,52.19767,"beidseitig","[13282]"
0.10617,52.21631,"bs","[13283]"
0.11206,52.22428,"S","[13284]"
0.11278,52.17417,"[13285]","[13285]"
0.12694,52.21122,"beidseitig","[13286]"
0.13636,52.21281,"db","[13287]"
0.13811,52.18572,"bs","[13288]"
0.14389,52.18814,"bs","[13289]"
0.15133,52.18428,"db","[13292]"
0.15353,52.18928,"db","[13293]"
0.15772,52.21272,"db","[13294]"
0.16333,52.20892,"db","[13295]"
0.17006,52.21686,"SW","[13296]"
0.05350,52.30842,"bs","[13297]"
-0.24594,52.58514,"bs","[13298]"
-0.11286,52.62117,"[13305]","[13305]"
-0.13306,52.79656,"bs","[13309]"
0.08531,52.53950,"bs","[13310]"
0.16542,52.66892,"bs","[13311]"
0.43003,52.75656,"beidseitig","[13313]"
-0.17992,53.10617,"bs","[13314]"
0.94167,52.66500,"N","[13316]"
1.23694,52.64053,"O","[13317]"
1.27061,52.61825,"NW","[13321]"
1.33775,52.57967,"beidseitig","[13323]"
1.70000,52.57419,"SW","[13324]"
-2.11517,54.98992,"[13325]","[13325]"
-1.97639,54.94922,"[13326]","[13326]"
-1.86081,54.96539,"[13327]","[13327]"
-1.79692,55.30561,"bs","[13328]"
-1.76717,55.24506,"[13329]","[13329]"
-1.75431,54.91594,"bs","[13330]"
-1.65336,54.93300,"N","[13331]"
-1.62158,55.01542,"db","[13332]"
-1.61775,54.99922,"N","[13333]"
-1.57803,55.00344,"bs","[13338]"
-1.50378,54.86225,"O","[13340]"
-1.65339,55.18108,"O","[13341]"
-1.60125,55.14764,"N","[13342]"
-1.57675,55.15381,"bs","[13343]"
-1.51444,55.18397,"bs","[13344]"
-1.50200,55.12178,"S","[13345]"
-1.41036,54.89136,"NO","[13347]"
-1.37958,54.89611,"db","[13348]"
-1.37292,54.88972,"bs","[13349]"
-1.48536,55.08933,"rotatable","[13351]"
-2.17244,57.17706,"O","[13352]"
-2.16872,57.17719,"W","[13353]"
-2.12189,57.16856,"N","[13355]"
0.83083,51.41717,"O","[13358]"
-5.15997,50.16425,"BS","[13367]"
-5.09856,50.26444,"[13368]","[13368]"
-5.06475,50.25903,"[13369]","[13369]"
-4.29239,50.42228,"bs","[13370]"
-4.04744,50.35244,"bs","[13373]"
-4.12883,50.41181,"S","[13374]"
-4.10833,50.37653,"S","[13375]"
-4.10194,50.38261,"N","[13376]"
-4.10950,50.43622,"S","[13377]"
-4.08900,50.38847,"bs","[13378]"
-4.06814,50.37706,"over the A38 bridge, S","[13379]"
-1.25208,52.36897,"O, bs (?)","[13380]"
-3.47642,50.56547,"bs","[13381]"
-4.10317,51.09339,"NW","[13385]"
-4.07600,51.08633,"NW","[13386]"
-4.06886,51.70486,"bs","[13387]"
-3.96094,51.63503,"W","[13390]"
-0.02831,51.54261,"N, 40 or 50 km/h (?)","[13391]"
-3.27792,51.42222,"bs","[13393]"
-3.22617,51.52197,"S","[13394]"
-3.36456,51.60833,"bs","[13395]"
-3.32842,51.62075,"N","[13396]"
-3.25506,51.56583,"[13397]","[13397]"
-3.15231,51.03903,"[13398-]","[13398-]"
-3.00281,51.18283,"S","[13401]"
-3.18053,51.50408,"bs","[13402]"
-2.93633,51.15614,"BS","[13403]"
-2.83206,51.29172,"S","[13405]"
-2.52811,51.16439,"bs","[13408]"
-2.67267,51.48614,"W","[13409]"
-2.65475,51.45786,"NW, bs (?)","[13410]"
-2.56981,51.50914,"W","[13411]"
-2.56981,51.53000,"S","[13412]"
-2.56953,51.53117,"N","[13413]"
-2.56811,51.50914,"O","[13414]"
-2.43578,51.45314,"bs","[13415]"
-2.36522,51.73050,"S","[13417]"
-2.32514,51.77056,"bs","[13418]"
-2.23897,51.84264,"[13419]","[13419]"
-3.24633,53.30597,"[13420]","[13420]"
-2.96133,53.30858,"db","[13425]"
-2.74728,53.28006,"[13426]","[13426]"
-3.01147,53.46547,"O","[13427]"
-3.01036,53.46556,"W","[13428]"
-2.99042,53.47258,"[13430]","[13430]"
-2.99083,53.80058,"SO","[13431]"
-2.98756,53.79822,"SO","[13432]"
-3.02408,53.87653,"S","[13433]"
-2.97256,53.47958,"NO","[13434]"
-2.97058,53.48017,"SW","[13435]"
-2.96706,53.63014,"N","[13436]"
-2.92206,53.59556,"N","[13437]"
-2.90458,53.55903,"S (?)","[13438]"
-2.78156,53.54600,"W","[13440]"
-2.77175,53.54519,"W","[13441]"
-2.96450,53.85239,"SO","[13442]"
-2.74597,53.85158,"N","[13444]"
-2.61925,53.13072,"O, bs (?)","[13445]"
-2.61389,53.12783,"N, removed (?)","[13446]"
-2.58797,53.23219,"O","[13448]"
-2.58583,53.23289,"W","[13449]"
-2.57686,53.35208,"N","[13450]"
-2.52917,53.39831,"O","[13451]"
-2.46267,53.05800,"[13452]","[13452]"
-2.42433,53.05794,"[13453]","[13453]"
-2.23689,53.02869,"db","[13454]"
-2.25861,53.42200,"N","[13455]"
-2.25831,53.42219,"S","[13456]"
-2.25475,53.42608,"N","[13457]"
-2.70236,53.59242,"[13458]","[13458]"
-2.64942,53.65567,"W","[13459]"
-2.56197,53.57697,"NW","[13460]"
-2.56106,53.57636,"SO","[13461]"
-2.53325,53.56294,"SO","[13462]"
-2.67797,53.78236,"N","[13463]"
-2.65561,53.70017,"NO","[13464]"
